top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,experiment_no,is_pilot,didbf,monitor,mousetrackpad,age,income,edu,ImageId,in_treatment,bound_size,bounding_box_score
424,581,542,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AKLH2YXK5BAUP,Submitted,0% (0/0),0% (0/0),0% (0/0),114,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.27999999999997
427,578,541,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A16XI3JQN3EWLZ,Submitted,0% (0/0),0% (0/0),0% (0/0),69,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.71314635920573
428,581,547,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AXBNJ1WJHLXRR,Submitted,0% (0/0),0% (0/0),0% (0/0),141,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.00430834463004
426,581,548,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1FHR5P6PG6E5Q,Submitted,0% (0/0),0% (0/0),0% (0/0),47,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.27019181115201
430,581,546,149,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3DX5452G9DCS3,Submitted,0% (0/0),0% (0/0),0% (0/0),23,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7922028575137
424,579,542,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A253S5S5GWG94P,Submitted,0% (0/0),0% (0/0),0% (0/0),69,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.79326377683862
427,578,544,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AI521GBL3HJSC,Submitted,0% (0/0),0% (0/0),0% (0/0),72,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.06370532448925
392,591,551,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2GXPU7NQ4A8ZY,Submitted,0% (0/0),0% (0/0),0% (0/0),24,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,42.6323817207377
424,575,543,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2V4CKDV6TKXQ0,Submitted,0% (0/0),0% (0/0),0% (0/0),62,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.65780592493122
427,577,545,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A16ZHOACL99Q5A,Submitted,0% (0/0),0% (0/0),0% (0/0),38,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.34466979677912
427,589,544,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1B2CR8HUBIHBE,Submitted,0% (0/0),0% (0/0),0% (0/0),36,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.0756030347277
430,579,537,136,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1B54URWGA0WFB,Submitted,0% (0/0),0% (0/0),0% (0/0),27,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,17.3413014433178
430,577,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3LAKZ5LLVT71A,Submitted,0% (0/0),0% (0/0),0% (0/0),115,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.0616667458318
433,575,545,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2ZPIWKNHLR8KC,Submitted,0% (0/0),0% (0/0),0% (0/0),81,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.5623172585006
411,594,547,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2V66KLFVJTLKC,Submitted,0% (0/0),0% (0/0),0% (0/0),52,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,27.6848526321369
432,580,538,153,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1D6OV2FTRG1S,Submitted,0% (0/0),0% (0/0),0% (0/0),20,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.0883432657037
426,581,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ADRDPV7A37WQ4,Submitted,0% (0/0),0% (0/0),0% (0/0),83,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.73990475974505
338,639,607,55,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A364RSKC1UZO23,Submitted,0% (0/0),0% (0/0),0% (0/0),75,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,211.925063829681
,,,,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3PQULJDZ0HSCS,Submitted,0% (0/0),0% (0/0),0% (0/0),81,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
423,579,542,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3NNDNMBKSZ22H,Submitted,0% (0/0),0% (0/0),0% (0/0),43,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.733239809327
427,579,543,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,APTROF44H1MT5,Submitted,0% (0/0),0% (0/0),0% (0/0),63,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.57226948025592
423,580,550,151,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1YJ3SHHXHETDW,Submitted,0% (0/0),0% (0/0),0% (0/0),35,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.1576527691657
423,582,551,149,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AGKQYSULBNIUV,Submitted,0% (0/0),0% (0/0),0% (0/0),43,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1661028566615
420,588,562,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3TG5HNXNO0F6D,Submitted,0% (0/0),0% (0/0),0% (0/0),41,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,25.2961535055578
419,589,556,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3QIWHREBINC1Z,Submitted,0% (0/0),0% (0/0),0% (0/0),82,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.5264485711627
462,487,151,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1QQWEVARDWOQD,Submitted,0% (0/0),0% (0/0),0% (0/0),509,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,489.540360049672
425,579,544,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1J3NRLGFEIS5H,Submitted,0% (0/0),0% (0/0),0% (0/0),88,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.28717052611753
426,576,555,135,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AANUUKQPVMD9Q,Submitted,0% (0/0),0% (0/0),0% (0/0),32,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.2924135800017
427,578,551,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AFC5ZLY27WOXP,Submitted,0% (0/0),0% (0/0),0% (0/0),16,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7489891214347
428,580,543,139,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AKR0NZW3FCXYS,Submitted,0% (0/0),0% (0/0),0% (0/0),21,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.7963561407579
424,582,549,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AOOE9LTQFK8RC,Submitted,0% (0/0),0% (0/0),0% (0/0),114,2,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7981363763127
435,578,544,152,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A182N7RLXGSCZG,Submitted,0% (0/0),0% (0/0),0% (0/0),45,3,0,no,largescreen,mouse,31to40,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,20.1646179781167
428,579,545,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1LITXPXO6OBB8,Submitted,0% (0/0),0% (0/0),0% (0/0),70,3,0,no,midsize,trackpad,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.32820597430894
405,595,556,135,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2OP2ZANIM5ZV,Submitted,0% (0/0),0% (0/0),0% (0/0),103,3,0,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,38.4431854925245
385,622,584,120,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A21XECECA39A7I,Submitted,0% (0/0),0% (0/0),0% (0/0),108,3,0,,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,102.597284100155
425,580,543,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2OFJ6VNONYVK7,Submitted,0% (0/0),0% (0/0),0% (0/0),109,3,0,yes,midsize,trackpad,21to30,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.74388115074187
416,577,546,145,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A10BX5AD14TGMB,Submitted,0% (0/0),0% (0/0),0% (0/0),114,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,12.4379236470043
377,597,580,126,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AI0FUDIB6LJ7S,Submitted,0% (0/0),0% (0/0),0% (0/0),114,3,0,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,82.4247422035885
431,585,539,145,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A16TEDRTHI8H9F,Submitted,0% (0/0),0% (0/0),0% (0/0),118,3,0,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.3125630007246
417,586,567,126,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3VWU0WEB2VD48,Submitted,0% (0/0),0% (0/0),0% (0/0),123,3,0,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,41.4958026098335
430,580,542,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3G5ZPURJ0XCBG,Submitted,0% (0/0),0% (0/0),0% (0/0),126,3,0,yes,midsize,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.37816813437388
422,586,550,138,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1ESKJFDQUMBL4,Submitted,0% (0/0),0% (0/0),0% (0/0),136,3,0,no,largescreen,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.0510266860313
422,585,551,134,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A4TQSZDPARE7I,Submitted,0% (0/0),0% (0/0),0% (0/0),142,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,16.8459334176911
425,582,549,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1OCEC1TBE3CWA,Submitted,0% (0/0),0% (0/0),0% (0/0),144,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.29625713703719
424,588,549,126,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2T3D68DRTSOTJ,Submitted,0% (0/0),0% (0/0),0% (0/0),149,3,0,yes,tablet,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,23.0781623029613
425,582,546,144,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A11Q0SPI53J9DC,Submitted,0% (0/0),0% (0/0),0% (0/0),162,3,0,no,largescreen,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.87534159405321
386,597,581,107,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2VIJIP92R2BWD,Submitted,0% (0/0),0% (0/0),0% (0/0),162,3,0,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,92.3179191489072
431,576,545,144,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1G7BBC1DT0YZ6,Submitted,0% (0/0),0% (0/0),0% (0/0),170,3,0,dontknow,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,12.0500446182042
428,578,540,143,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1QJFM0T6PHFD2,Submitted,0% (0/0),0% (0/0),0% (0/0),175,3,0,no,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.14766350498792
398,583,556,113,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A119XB4OETWU59,Submitted,0% (0/0),0% (0/0),0% (0/0),177,3,0,yes,tablet,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,58.7992008272474
425,584,544,143,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AXPAQGAKQP558,Submitted,0% (0/0),0% (0/0),0% (0/0),183,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.20878856125586
426,586,549,147,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3L3QOG7X0242,Submitted,0% (0/0),0% (0/0),0% (0/0),215,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.9814583883421
426,580,544,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AAABU3NPTCTAR,Submitted,0% (0/0),0% (0/0),0% (0/0),234,3,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.92295275792008
398,583,557,113,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2ZSQLANLQ7OC6,Submitted,0% (0/0),0% (0/0),0% (0/0),235,3,0,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,59.2141635957009
424,580,545,150,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AF3K80U0YQJMZ,Submitted,0% (0/0),0% (0/0),0% (0/0),239,3,0,yes,cellphone,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.07487900114365
418,584,554,136,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2CYXHEA1EX07O,Submitted,0% (0/0),0% (0/0),0% (0/0),273,3,0,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,19.0659159772867
399,583,547,141,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1MHQSP1POQNXX,Submitted,0% (0/0),0% (0/0),0% (0/0),275,3,0,yes,tablet,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,28.2046219442214
430,581,544,144,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2RCMJLGDWYFO,Submitted,0% (0/0),0% (0/0),0% (0/0),280,3,0,no,largescreen,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.67403679140257
418,584,549,150,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2W32ASFEXZE5I,Submitted,0% (0/0),0% (0/0),0% (0/0),294,3,0,yes,largescreen,,4150,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,14.7031067346332
425,583,540,145,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A366YWY1JQO4DH,Submitted,0% (0/0),0% (0/0),0% (0/0),315,3,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.33296168436656
426,579,543,145,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A27JY3V78RDGFY,Submitted,0% (0/0),0% (0/0),0% (0/0),322,3,0,yes,midsize,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,5.17285221130469
425,582,545,144,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1EIMXVUOG49SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),347,3,0,no,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.25009218681938
429,577,542,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A279HK0GY9PIJ0,Submitted,0% (0/0),0% (0/0),0% (0/0),380,3,0,no,midsize,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.4468276614967
417,588,565,138,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1NJQZGRNLH6RO,Submitted,0% (0/0),0% (0/0),0% (0/0),387,3,0,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,30.346176764389
431,582,543,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A20P4INLPHG8VA,Submitted,0% (0/0),0% (0/0),0% (0/0),415,3,0,yes,tablet,,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.0125959672757
423,582,546,146,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3I7ZBU31VKOMC,Submitted,0% (0/0),0% (0/0),0% (0/0),426,3,0,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.51112382585576
427,581,549,142,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1EA65VORB7TPU,Submitted,0% (0/0),0% (0/0),0% (0/0),452,3,0,yes,midsize,mouse,31to40,lt10k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.65240965912506
426,576,556,136,37SDSEDIOCKDFHIRHX0KAUZPJK081M,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A19Q990ORTCBN4,Submitted,0% (0/0),0% (0/0),0% (0/0),504,3,0,,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,20.4324428745432
