top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,experiment_no,is_pilot,didbf,monitor,mousetrackpad,age,income,edu,is_mobile,is_cellphone,mousetrackpad2,ImageId,in_treatment,bound_size,bounding_box_score
425,577,545,152,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1OKCXYMNMCRMO,Submitted,0% (0/0),0% (0/0),0% (0/0),126,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.5838347704065
464,495,346,179,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3MYQGYGHTZVCP,Submitted,0% (0/0),0% (0/0),0% (0/0),127,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,295.719845115932
428,569,542,140,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3MYQGYGHTZVCP,Submitted,0% (0/0),0% (0/0),0% (0/0),127,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,17.2541858425573
427,580,544,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2Q7K57M1O9K6N,Submitted,0% (0/0),0% (0/0),0% (0/0),127,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.25477289757851
583,609,355,347,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2Q7K57M1O9K6N,Submitted,0% (0/0),0% (0/0),0% (0/0),127,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,453.031869692258
583,596,347,344,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2Q7K57M1O9K6N,Submitted,0% (0/0),0% (0/0),0% (0/0),127,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,454.858296284357
433,579,547,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ANY7UN6Z2DARL,Submitted,0% (0/0),0% (0/0),0% (0/0),128,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.3569610415672
,,,,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A175Y56LRLNX79,Rejected,0% (0/1),0% (0/1),0% (0/1),128,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
431,578,539,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A5NGYL9JS8LC3,Submitted,0% (0/0),0% (0/0),0% (0/0),128,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.985614192112
427,581,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A11WCFPJSR5VZP,Submitted,0% (0/0),0% (0/0),0% (0/0),130,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.70750713120604
423,583,551,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ANS8B7J9GNA2W,Submitted,0% (0/0),0% (0/0),0% (0/0),130,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.53804113605772
427,581,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2CRG7HSYZMOY9,Submitted,0% (0/0),0% (0/0),0% (0/0),132,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.05900570341728
427,581,545,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A66ZK7SJ1CGBZ,Submitted,0% (0/0),0% (0/0),0% (0/0),134,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.66152279488339
426,580,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2VA6B5QIINA6B,Submitted,0% (0/0),0% (0/0),0% (0/0),134,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.50725925821921
423,581,553,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AHED54NOS25RY,Submitted,0% (0/0),0% (0/0),0% (0/0),138,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.0595961898419
424,580,545,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A170AK4GI2S5G1,Submitted,0% (0/0),0% (0/0),0% (0/0),143,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1.54726576637247
424,582,545,152,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1SLTQXRMZBQSB,Submitted,0% (0/0),0% (0/0),0% (0/0),144,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.05767785101288
426,580,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1G0W1P43RTBKK,Submitted,0% (0/0),0% (0/0),0% (0/0),146,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.02073791231193
431,582,543,143,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2KWEVSI7P1RGQ,Submitted,0% (0/0),0% (0/0),0% (0/0),146,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.25237438954762
428,589,545,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1EOPEG6RHXO1V,Submitted,0% (0/0),0% (0/0),0% (0/0),149,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.8053424875805
427,584,543,149,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3EIVR2LS7CCWB,Submitted,0% (0/0),0% (0/0),0% (0/0),150,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.80724489743624
426,581,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ASKLLCSHLUQX0,Submitted,0% (0/0),0% (0/0),0% (0/0),156,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
428,580,544,142,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3CFJ4DCGG7BF5,Submitted,0% (0/0),0% (0/0),0% (0/0),157,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.73895227605584
429,582,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2UHQ8GT6AS2WQ,Submitted,0% (0/0),0% (0/0),0% (0/0),158,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.08513883737571
429,581,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ASJQBPCE5Q5WS,Submitted,0% (0/0),0% (0/0),0% (0/0),159,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.90209083920069
425,580,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKYG18L1S8DS0,Submitted,0% (0/0),0% (0/0),0% (0/0),160,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
426,580,550,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2GD1F3YOMRO7Z,Submitted,0% (0/0),0% (0/0),0% (0/0),160,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.4675145159242
428,583,550,151,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.5854617627684
33,33,237,237,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1053.46005275292
207,207,54,54,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,921.012678164672
399,399,197,197,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,538.277711783654
485,485,263,263,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,441.56427790891
489,489,537,537,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,469.695461854066
359,359,206,206,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,575.489858996871
279,279,655,655,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G6IOL9CW3KO5,Submitted,0% (0/0),0% (0/0),0% (0/0),161,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,776.341322293339
426,581,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2G33YJ6M1WVWV,Submitted,0% (0/0),0% (0/0),0% (0/0),166,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.22642610565233
425,582,546,142,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A4ZSA6749J915,Submitted,0% (0/0),0% (0/0),0% (0/0),166,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.37615165536149
425,582,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2JQMNU03EWOEA,Submitted,0% (0/0),0% (0/0),0% (0/0),172,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
425,574,542,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3KSRVZQC5ER90,Submitted,0% (0/0),0% (0/0),0% (0/0),174,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.712889568194
416,608,559,124,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A31ZLT6OHU6CRY,Submitted,0% (0/0),0% (0/0),0% (0/0),178,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,49.6616835575603
426,580,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AV8GE4UMX97V6,Submitted,0% (0/0),0% (0/0),0% (0/0),180,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.40947410382735
429,580,544,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1ZSKDWK3U7KKR,Submitted,0% (0/0),0% (0/0),0% (0/0),184,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.81565782428451
430,581,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2BEW9RQ10I1UC,Submitted,0% (0/0),0% (0/0),0% (0/0),185,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.8600964622745
426,581,545,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AFTMVV8WTUYWI,Submitted,0% (0/0),0% (0/0),0% (0/0),188,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.67214172734088
296,296,381,381,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3Q45FR4WZRQFG,Submitted,0% (0/0),0% (0/0),0% (0/0),190,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,578.831283383303
433,579,542,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3Q45FR4WZRQFG,Submitted,0% (0/0),0% (0/0),0% (0/0),190,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.4791158139862
561,606,361,356,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3Q45FR4WZRQFG,Submitted,0% (0/0),0% (0/0),0% (0/0),190,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,443.217320615798
426,578,546,142,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1DG4ILSULGPK8,Submitted,0% (0/0),0% (0/0),0% (0/0),192,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.7124677334194
432,577,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A262HSSKQ70NB9,Submitted,0% (0/0),0% (0/0),0% (0/0),192,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.3487061724458
426,580,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3539CPFB3RH80,Submitted,0% (0/0),0% (0/0),0% (0/0),195,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.92295275792008
421,582,549,135,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKRG293W68VRI,Submitted,0% (0/0),0% (0/0),0% (0/0),206,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.7120058489669
413,580,544,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1ORGGRBCV7NP8,Submitted,0% (0/0),0% (0/0),0% (0/0),210,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.7934666881862
425,581,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A20QKBUYG3HB7Z,Submitted,0% (0/0),0% (0/0),0% (0/0),213,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.82726576637245
430,580,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3W1ZOQE7TGXM0,Submitted,0% (0/0),0% (0/0),0% (0/0),216,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.04314446044953
428,576,551,140,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3U2C2ENBGR3W7,Submitted,0% (0/0),0% (0/0),0% (0/0),222,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.5373798758326
427,582,545,143,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1EP3X17Z2X0W4,Submitted,0% (0/0),0% (0/0),0% (0/0),225,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.08434921533032
430,580,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AK59NQDL9N3EP,Submitted,0% (0/0),0% (0/0),0% (0/0),235,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.95486994396945
425,580,548,137,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A174WAR8BTZPP1,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.94378895464954
424,590,546,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.4856900999389
494,494,314,314,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,432.567181857476
525,525,286,286,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,430.899963415948
683,683,0,0,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,779.030261483504
492,492,161,161,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,480.351182753312
544,544,497,497,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,484.681003367911
429,468,480,476,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,416.142597162056
522,527,310,154,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,309.321423927662
599,599,314,314,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,461.103250811106
